room,hall,bathroom,size,floor,subway_distance,attention,visit,unit_price,price
2,1,1,47.1,6,706,6,1,124841,588
2,1,1,63.51,6,1027,2,6,92269,586
2,1,1,60.67,6,,7,1,50766,308
3,2,2,134.2,5,978,2,1,33458,449
2,2,1,98.28,8,642,0,1,89845,883
3,1,1,87.12,18,389,8,1,52801,460
3,2,2,138.68,6,,4,5,18748,260
2,2,1,83.12,6,1253,3,5,28272,235
2,1,1,61.6,18,449,24,1,126623,780
2,1,1,59.3,6,1005,6,4,92749,550
2,1,1,96.7,12,619,9,1,65150,630
4,3,3,234.94,27,1345,2,1,49800,1170
2,1,1,66.55,18,509,1,4,77836,518
3,2,2,149.91,18,259,6,1,113401,1700
3,2,2,145.84,4,719,0,1,43884,640
2,1,1,66.57,6,,7,1,62340,415
3,2,2,239.19,28,430,1,1,89887,2150
2,2,1,101.68,25,630,3,2,55075,560
3,2,1,95.31,6,,2,1,47005,448
3,1,1,67.72,24,1042,1,1,67927,460
3,2,2,239.3,28,430,1,1,89845,2150
1,1,1,32.87,4,,5,1,60237,198
2,1,1,95.54,30,340,1,1,41867,400
2,2,1,91.6,15,585,4,2,46943,430
2,1,1,51.4,6,571,4,5,83658,430
1,1,1,43.92,6,506,4,1,109290,480
2,1,1,77.33,6,526,9,1,72934,564
2,2,1,104.93,17,491,0,1,60517,635
3,1,1,83.5,6,667,11,3,92216,770
2,1,1,88.62,12,,8,7,29339,260
5,2,4,330.28,5,706,1,1,81749,2700
2,1,1,77.87,6,,9,3,29023,226
3,2,2,129.72,6,,1,6,18116,235
1,1,1,70.71,23,1397,1,1,58690,415
2,1,1,65.51,18,428,3,2,68692,450
5,2,3,212.58,6,711,2,2,43748,930
2,2,1,88.26,11,1181,5,3,82144,725
3,1,2,105.5,18,706,4,4,113270,1195
2,1,1,67.37,6,1245,6,1,48983,330
2,1,1,65.39,12,633,5,3,72182,472
1,1,1,31.19,33,457,0,1,81757,255
1,1,1,66.68,25,630,0,1,62987,420
3,2,2,149.34,24,228,2,1,97763,1460
2,1,1,67.91,28,696,5,2,53748,365
3,1,1,83.8,6,868,1,1,56086,470
2,1,1,68.9,18,1222,1,2,127721,880
2,1,1,56.1,6,347,10,1,53476,300
1,1,1,48.55,20,986,5,1,45314,220
2,2,2,90.35,5,1287,6,2,31544,285
2,1,1,70.58,7,1162,2,5,53131,375
3,2,2,122.18,6,,2,2,43788,535
2,1,1,58.93,6,1001,5,1,51756,305
2,1,1,88.22,24,733,3,3,65745,580
2,1,1,57.5,6,553,15,1,120000,690
1,1,1,67.81,29,296,1,3,54269,368
2,1,2,152.9,19,560,3,2,62132,950
2,1,1,54.35,6,364,0,1,78197,425
2,1,1,52.35,6,868,3,1,95511,500
2,1,1,63.84,14,476,7,5,99467,635
2,1,1,93.91,6,,1,1,53775,505
2,2,0,85.25,37,,3,4,59824,510
1,1,1,71.59,11,,2,1,50286,360
2,1,1,96.1,6,,1,1,59834,575
3,2,2,160.7,26,694,0,1,51649,830
2,2,1,91.27,20,1397,1,1,59165,540
3,1,1,98.88,12,849,4,7,80704,798
1,1,1,51.68,6,600,6,2,58050,300
1,1,1,51.51,15,259,2,2,56300,290
2,2,1,95.56,25,630,0,0,61741,590
2,1,1,87.21,6,,6,2,33253,290
2,1,1,92.18,20,,0,1,56954,525
3,2,2,160.52,7,399,1,1,44854,720
1,1,1,64.06,13,567,3,1,67905,435
2,1,1,72.41,6,471,2,2,125673,910
2,1,1,98.19,23,239,1,0,58967,579
2,1,2,123.35,13,327,2,1,34455,425
2,1,1,101.57,21,1072,1,2,53658,545
3,2,2,119.43,5,869,0,1,36004,430
2,1,1,79.88,14,911,3,1,99900,798
3,2,2,174.2,16,751,8,5,74627,1300
2,1,1,79.31,18,808,4,1,93305,740
3,2,2,139.95,16,458,5,1,92890,1300
3,1,1,117.84,6,806,0,0,61948,730
2,1,1,90.51,6,1218,9,1,35355,320
2,1,1,55.51,16,840,10,7,97100,539
1,1,1,58.67,14,760,7,4,59997,352
2,1,1,80.07,20,717,2,1,43712,350
4,2,1,106,17,535,16,5,118868,1260
2,2,2,74.6,25,502,3,4,80429,600
1,1,1,66.29,24,425,0,1,99563,660
2,2,2,126.13,32,529,1,1,61841,780
2,2,1,88.91,18,462,4,2,63885,568
2,2,1,95.22,31,542,0,1,66688,635
3,1,1,69.6,7,716,0,1,58908,410
3,1,1,80.96,18,571,3,1,56818,460
2,1,1,80.1,19,497,5,1,93633,750
3,2,2,130.58,7,1224,0,1,32930,430
2,1,1,54.61,5,904,2,1,117012,639
1,1,1,52.1,11,770,6,0,73896,385
2,1,1,63.24,16,757,4,4,60089,380
2,1,1,96.21,6,,1,3,51762,498
1,1,1,55.6,15,800,9,1,54856,305
2,1,1,80.76,20,280,1,7,70579,570
2,1,1,94.3,15,983,0,1,80064,755
2,1,1,99.87,24,449,0,1,73095,730
2,1,1,89.16,6,685,6,3,60341,538
1,1,1,50.89,6,418,2,2,98251,500
2,1,1,109.07,24,252,0,0,54094,590
2,1,1,80.41,30,689,4,1,67156,540
3,1,1,70.54,12,270,0,0,107173,756
3,1,1,99.68,6,,0,2,23074,230
3,2,2,141.24,17,854,0,2,69952,988
3,1,1,91.63,11,,0,2,38197,350
1,1,1,56.96,16,889,1,1,60569,345
3,2,2,139.9,12,261,2,2,70765,990
2,1,1,59.6,6,528,4,1,122483,730
2,1,1,76.4,18,505,5,3,91492,699
2,1,1,60,6,841,0,4,115000,690
3,2,2,155.05,29,296,0,8,49016,760
2,1,1,72.96,15,236,2,3,97314,710
3,1,1,98.12,18,628,2,2,46881,460
1,1,1,60.7,6,,1,2,47446,288
2,1,1,56.9,18,657,6,2,105448,600
2,1,1,50.31,6,372,1,1,51680,260
2,1,1,37.07,5,845,14,1,52603,195
2,1,1,58.1,6,408,5,1,70224,408
2,1,1,61.5,6,956,0,1,89431,550
2,1,1,82.76,24,733,2,3,62228,515
2,1,1,73.35,5,1493,0,1,58350,428
2,1,1,97.3,22,774,3,2,85303,830
2,1,1,56.8,6,74,11,2,85915,488
3,2,1,79.6,6,709,5,2,41206,328
2,2,1,90.01,29,708,0,1,70548,635
2,1,1,104.8,14,545,1,1,114504,1200
3,1,1,93,6,337,7,1,111828,1040
2,1,1,83.25,16,971,2,2,53213,443
1,1,1,54.58,31,292,3,6,47636,260
2,1,1,60.5,12,920,5,7,91736,555
1,1,1,36.43,6,,17,5,49959,182
3,2,1,87.89,9,1106,4,6,32768,288
3,1,1,91.56,6,966,2,5,27304,250
1,1,1,59.98,24,895,7,4,57519,345
2,1,1,88.26,19,268,6,5,71267,629
2,1,1,74.2,18,704,1,2,67251,499
2,1,1,60.23,16,521,1,1,60601,365
1,1,1,39.96,6,702,15,2,57558,230
2,1,1,64.48,13,881,9,1,73666,475
1,1,1,60.62,9,490,5,1,72253,438
2,2,1,101.31,20,490,1,3,68108,690
3,2,2,127.03,6,,2,4,20310,258
2,1,1,74.67,6,,2,2,50891,380
1,1,1,39.52,24,596,1,1,116397,460
4,2,3,272.4,2,,2,5,32673,890
3,2,1,138.69,6,212,0,1,38575,535
3,1,1,92.58,24,716,2,1,53899,499
3,1,1,76.6,22,489,1,2,63969,490
2,1,1,67.99,28,524,43,1,41183,280
2,1,1,63.06,6,343,4,1,58674,370
2,1,1,70.26,6,838,25,1,54085,380
2,1,1,56.59,16,576,2,0,109560,620
2,1,1,51.58,7,626,18,2,59131,305
2,1,1,88.5,21,908,2,1,43503,385
3,1,1,68.4,5,1371,1,1,125585,859
3,2,2,116.04,7,487,4,4,67218,780
3,2,2,139.98,18,1414,2,1,76439,1070
2,1,1,74.52,14,487,4,1,81186,605
2,1,1,84.67,15,,1,1,46652,395
3,1,1,56.47,6,722,14,4,52771,298
2,1,1,85.59,5,417,1,2,61923,530
3,2,2,180.2,16,926,1,1,77580,1398
2,1,1,59.93,6,481,6,0,96780,580
3,2,2,141.04,13,854,0,0,73029,1030
2,1,1,103.7,20,1272,2,1,39537,410
2,1,1,75.14,14,671,11,4,79585,598
2,1,1,68.44,6,1138,6,2,60637,415
3,1,1,90.24,11,,5,2,83112,750
3,1,1,80.5,6,934,0,1,86708,698
1,1,1,66.62,11,672,0,1,59742,398
3,2,2,123.7,4,,2,1,80841,1000
2,1,1,57.34,6,509,2,0,77607,445
2,1,1,71.54,6,,11,3,38440,275
2,1,1,81.69,12,653,2,1,61207,500
4,2,2,156.77,9,618,12,2,71442,1120
2,1,1,83.39,6,443,8,2,88740,740
3,1,1,97.89,16,390,3,1,47809,468
3,2,1,110.01,6,212,2,1,47268,520
2,1,1,56.78,6,680,8,4,93343,530
3,2,2,143.59,7,357,2,1,54321,780
3,2,2,123.35,11,726,0,1,56668,699
3,1,2,139.49,21,694,5,1,60936,850
4,,,241.66,5,777,1,1,40967,990
3,1,1,73.62,6,343,8,1,60038,442
6,3,3,246.28,4,,12,5,46695,1150
3,1,1,73.4,6,641,0,1,113079,830
2,1,1,54.21,6,,2,1,24903,135
2,1,1,69.3,6,1390,3,2,134199,930
2,1,1,58.4,12,707,1,1,128425,750
1,1,1,71.37,27,858,4,6,58148,415
3,2,2,119.77,14,230,4,1,23796,285
1,1,1,74.64,13,,3,1,27465,205
1,1,1,36.92,4,1093,2,1,62297,230
2,1,1,80.34,18,445,7,3,65970,530
3,2,2,96.72,9,328,3,2,47560,460
2,1,1,58.9,6,688,9,2,127334,750
2,1,1,62.37,16,1300,13,1,44573,278
3,1,1,94.89,13,834,16,3,54273,515
1,1,1,46.55,15,363,1,1,83781,390
3,2,1,101.4,6,,8,1,50197,509
2,1,1,81.37,13,759,5,1,58007,472
2,1,1,95.75,14,272,6,1,30809,295
1,1,1,44.31,15,1099,13,1,84631,375
2,1,2,98.88,33,460,3,1,62702,620
2,1,1,102.91,14,304,1,1,64134,660
2,1,1,87.62,9,393,6,6,116982,1025
2,1,1,65.8,16,517,1,7,84802,558
2,1,1,88.79,24,577,1,2,48992,435
3,2,2,175.49,4,917,1,1,54134,950
2,1,1,77.81,6,1292,7,1,42411,330
2,1,1,58.9,18,1382,5,6,82343,485
2,1,1,82.94,10,511,11,6,55462,460
3,2,2,143.5,12,661,2,1,48780,700
3,2,1,105.02,19,203,1,3,69987,735
2,1,1,59.56,6,923,1,2,100739,600
2,1,1,57.55,6,810,7,5,101651,585
2,1,1,68.6,15,322,3,2,63411,435
2,1,1,67.93,18,1183,12,1,47843,325
2,1,1,54.1,6,656,5,1,119778,648
1,1,1,32.58,6,1378,9,3,92081,300
2,1,1,78.05,18,674,3,1,54452,425
2,1,1,54.05,6,274,10,1,83256,450
2,1,1,59.64,6,1164,7,1,56841,339
3,1,1,97.72,10,957,0,3,44003,430
3,1,1,123.08,22,1059,2,2,52811,650
1,1,1,71.69,22,892,8,1,52309,375
1,1,1,55.25,13,434,8,7,54299,300
1,1,1,42.17,6,627,10,1,66161,279
3,2,1,116.6,16,748,3,1,32419,378
2,2,1,104.12,15,618,3,1,67230,700
2,2,1,84.46,18,586,1,1,47123,398
2,1,1,61.56,30,750,1,3,70663,435
1,1,1,47.69,7,337,10,1,82827,395
2,1,1,106.77,22,583,4,0,57132,610
1,1,1,48.9,16,591,2,3,128834,630
1,1,1,50.45,11,,6,1,59465,300
2,1,1,71.69,18,627,5,1,57191,410
3,2,2,117.12,8,612,1,3,93921,1100
2,1,1,53.08,6,1199,3,1,107385,570
1,1,1,26.38,6,846,3,1,77710,205
2,1,2,107.12,16,988,1,1,113891,1220
2,1,1,87.06,8,1278,0,1,53526,466
2,2,1,87,28,586,1,1,47126,410
2,1,1,79.63,17,827,1,6,81628,650
3,1,1,97.35,10,869,2,2,92450,900
2,1,1,70.13,24,644,6,2,59604,418
2,1,1,92.38,20,465,4,1,58995,545
1,1,1,45.66,18,618,8,1,65703,300
2,2,1,96.17,16,561,2,2,63429,610
2,1,1,80.99,6,271,0,0,59267,480
1,1,1,50.6,6,447,8,3,112253,568
2,1,1,90.28,16,617,1,2,58706,530
3,2,2,130.23,7,502,8,1,45304,590
1,1,1,55.5,12,1031,0,3,48649,270
4,1,2,114.94,21,193,1,1,77432,890
2,1,1,61.94,20,420,15,5,54892,340
3,1,1,83.8,3,261,3,4,143198,1200
3,1,1,91.85,17,807,12,1,82744,760
1,1,1,46.77,6,693,9,3,62861,294
3,1,1,113.75,14,1167,0,4,29187,332
3,1,1,86.61,12,487,17,6,71008,615
2,1,1,54.37,6,364,5,8,74490,405
1,1,1,66.82,6,,3,1,47890,320
1,1,1,42.2,13,374,7,6,123223,520
2,2,1,97.14,4,,1,1,78238,760
1,1,1,62.67,6,358,3,1,59837,375
3,1,1,67.73,16,249,6,3,87111,590
3,1,1,143.7,6,,0,3,17954,258
2,1,1,59.92,6,731,9,1,78438,470
2,1,1,58.47,16,992,6,1,53874,315
2,1,1,91.98,6,,3,5,28267,260
3,2,1,88.89,6,1349,13,1,22500,200
3,2,2,126.18,16,369,3,2,74893,945
1,1,1,39.7,6,1178,8,1,78086,310
2,1,1,62.4,16,571,2,1,72917,455
3,1,2,133.01,25,630,2,1,59920,797
3,2,2,186.04,4,,1,5,45420,845
2,1,1,66.31,21,838,6,2,56854,377
2,1,1,60.89,6,1110,15,1,61586,375
2,1,1,76.53,11,162,2,5,124134,950
2,1,1,59.33,6,703,1,1,94050,558
2,1,1,51.08,5,835,22,1,54816,280
2,2,2,75.73,7,267,5,3,73947,560
2,1,1,51.76,6,437,5,1,98532,510
2,1,1,54,6,777,9,1,129630,700
1,1,1,66.35,16,748,7,2,36021,239
2,1,1,62.5,5,261,1,2,149600,935
2,1,1,59.52,6,609,7,1,104167,620
2,1,1,61.8,19,337,9,1,112945,698
3,1,1,71.1,16,637,5,6,87201,620
3,2,2,155.43,6,1272,2,2,38474,598
2,1,1,89.94,17,922,3,1,55370,498
2,1,1,87.15,18,225,6,4,47619,415
1,1,1,68.04,10,491,3,1,70547,480
2,1,1,91.89,14,216,2,1,50060,460
1,1,1,67.4,13,880,16,2,60831,410
2,2,1,84.94,27,208,0,2,58865,500
3,2,2,140.28,30,652,3,1,58455,820
3,2,2,103.87,6,359,1,2,46212,480
2,1,1,101.7,19,760,2,1,51131,520
1,1,1,50.38,6,358,3,3,60738,306
2,1,1,87.76,22,585,0,3,51846,455
2,2,1,94.7,23,795,1,1,55755,528
2,1,1,83.91,18,,9,1,45882,385
2,1,1,89.64,20,511,2,1,59125,530
1,1,1,65.54,26,814,17,2,54165,355
3,2,2,117.69,22,1044,5,1,55230,650
1,1,1,66.98,22,239,4,1,57928,388
1,1,1,69.72,12,723,5,0,61675,430
3,1,2,126.57,29,304,2,1,69527,880
1,1,1,62.17,16,,5,2,38604,240
3,1,1,92.94,16,568,24,1,64558,600
2,1,1,72.76,6,1337,2,4,42606,310
3,1,1,74.8,6,1339,18,1,80214,600
3,1,2,108.6,6,704,5,1,96685,1050
2,2,1,106.03,11,938,2,7,32066,340
1,1,1,40.6,7,430,5,1,91133,370
3,2,2,128.62,25,630,1,1,62199,800
3,1,1,78.5,6,620,4,3,109554,860
1,1,1,60.57,27,1345,3,4,59270,359
3,2,2,146.65,24,1016,1,1,54552,800
3,1,1,93.83,14,959,7,0,58084,545
3,1,2,146.5,19,432,1,1,47782,700
1,1,1,45.41,6,516,17,1,59458,270
3,2,2,123.78,6,1377,1,2,48473,600
1,1,1,63.6,18,1089,3,1,77044,490
3,1,1,121.65,6,793,3,1,18496,225
2,1,1,94.67,12,645,3,3,68448,648
2,1,1,77.42,5,572,3,1,53604,415
2,1,1,66.7,18,1400,9,3,61469,410
3,1,1,90.1,9,367,5,1,81021,730
1,1,1,61.72,22,,8,1,47959,296
2,2,2,118.21,6,808,8,2,118433,1400
2,1,1,57.68,6,451,26,4,62760,362
2,1,1,71.9,18,736,15,3,59805,430
3,1,1,105.39,6,297,8,3,27707,292
2,1,1,69.74,18,832,4,1,93060,649
2,1,1,68.59,12,233,5,2,93308,640
3,2,2,160.21,15,1272,2,0,47438,760
2,1,1,50.7,7,889,13,6,114398,580
2,2,2,108.1,13,261,3,4,67530,730
3,1,1,97.83,20,651,0,1,61331,600
2,1,1,52.69,6,765,13,5,28279,149
2,1,1,81.1,16,502,2,2,90012,730
2,2,1,103.63,23,493,7,3,96111,996
2,1,1,108.77,22,847,1,2,63253,688
2,1,1,93.14,28,1083,4,2,54327,506
2,1,1,50.2,5,479,3,1,139841,702
3,2,2,161.93,18,268,4,1,69783,1130
2,1,1,86.7,6,,3,1,42676,370
2,1,1,70.82,12,,7,1,39537,280
2,1,1,50,5,664,3,1,109000,545
2,1,1,101.03,29,605,1,1,113828,1150
3,1,1,62.77,6,810,21,1,79497,499
3,1,1,78.47,5,800,4,3,100675,790
2,1,1,57.58,6,566,14,5,55575,320
3,1,1,68.7,6,803,6,2,85881,590
2,1,1,55.04,6,550,8,4,66315,365
2,1,1,88.32,29,236,10,4,59783,528
2,1,1,62.81,12,487,12,1,76262,479
3,1,1,75.61,6,774,12,1,66790,505
3,2,1,70.48,6,,11,1,19438,137
2,1,1,90.52,23,289,2,3,44410,402
2,1,1,86.2,16,470,10,2,91067,785
2,1,1,96.91,14,116,24,0,83583,810
3,1,1,103.9,16,869,4,1,110683,1150
2,1,1,81.8,10,,12,6,61125,500
2,1,1,76.93,14,447,6,6,97491,750
2,1,1,87.49,24,565,7,7,49148,430
1,1,1,62.1,21,894,2,2,78744,489
2,1,1,56.25,1,,2,2,28444,160
2,1,1,57.6,7,655,13,3,149826,863
2,1,1,92.4,28,541,2,1,93939,868
2,1,1,62.34,16,992,11,1,51171,319
2,1,1,46.81,5,727,4,1,64089,300
2,1,1,57.84,6,914,4,3,74170,429
2,1,1,50,5,479,5,2,126000,630
2,2,1,76.95,6,359,1,1,51982,400
3,2,2,127.41,16,559,7,2,109725,1398
3,2,2,147.82,13,1047,1,2,38899,575
2,1,1,62.97,16,727,31,2,49230,310
2,1,1,40.44,5,502,12,4,80366,325
2,1,1,74.75,16,727,5,2,48963,366
2,1,2,106.65,15,845,3,2,56259,600
2,1,1,74.74,16,799,7,1,94996,710
3,2,2,193.07,34,761,8,3,69353,1339
2,1,1,62,6,251,5,4,137097,850
2,1,1,57.1,5,805,3,1,90368,516
2,1,1,74.73,12,922,7,1,60217,450
2,1,1,69.66,17,144,1,1,82974,578
3,2,2,130.24,33,198,2,1,51290,668
2,1,1,51.83,6,511,6,2,103801,538
2,1,1,64.93,11,1312,2,1,64685,420
3,1,1,97.17,12,1,1,1,54544,530
3,1,1,64,6,620,8,2,101563,650
3,1,1,91.64,18,415,0,1,84897,778
3,1,1,81.29,4,437,4,3,85865,698
2,1,1,106.37,10,502,23,2,45408,483
3,2,3,225.53,3,630,2,1,57509,1297
3,2,1,147.96,21,588,3,2,72993,1080
3,2,2,131.48,24,621,2,1,54761,720
2,1,1,99.78,18,273,2,1,63139,630
1,1,1,79.33,16,1475,5,1,54204,430
2,1,1,76.04,20,733,11,1,89690,682
3,2,2,138.34,11,938,3,2,31011,429
2,2,1,109.46,11,735,3,1,32889,360
2,1,1,96.35,23,896,0,3,58744,566
2,1,1,62.45,5,829,3,3,47238,295
2,1,1,99.53,22,525,4,1,58274,580
2,1,1,56.8,13,233,8,2,87148,495
2,1,1,57.23,6,710,17,7,81251,465
2,2,1,90.82,6,,5,2,32922,299
1,1,1,67.53,9,1254,2,1,69599,470
3,2,2,146.01,11,171,2,1,37669,550
1,1,1,71.68,22,892,8,4,52734,378
2,2,2,122.31,20,694,5,1,49056,600
2,1,1,76.45,21,,0,1,89601,685
2,1,1,55,6,347,23,4,56364,310
2,1,1,58.59,6,398,7,2,74245,435
4,2,2,143.06,6,1162,3,1,35649,510
2,1,1,54.1,6,627,7,2,92791,502
3,2,3,157.25,26,228,1,1,93482,1470
2,1,1,98.05,21,765,9,2,145640,1428
2,1,2,116.77,21,992,3,3,89920,1050
2,1,1,69.96,23,504,24,4,42739,299
1,1,1,58.47,20,854,2,3,69779,408
3,1,1,71.1,3,988,4,1,74543,530
2,2,1,92.73,5,917,0,1,50685,470
3,1,1,63.86,6,1185,11,2,55590,355
6,2,3,296.66,14,673,3,2,127419,3780
1,1,1,63.59,31,451,2,2,57871,368
2,1,1,50.4,5,993,10,2,142857,720
3,2,1,99.03,18,1288,1,5,47460,470
2,1,1,83.48,28,327,0,1,62051,518
1,1,1,40.67,15,326,4,2,78682,320
2,1,1,60.06,6,,9,3,18315,110
2,1,1,71.32,11,330,4,0,115676,825
1,1,1,45.91,6,1027,5,5,106295,488
1,1,1,65.1,18,,16,4,47619,310
3,2,2,140.93,9,,2,1,34059,480
2,1,1,80.2,12,570,0,2,82294,660
2,2,2,125.85,32,529,0,1,63568,800
1,1,1,69.76,22,225,7,2,29960,209
2,1,1,62.1,6,387,4,0,86151,535
2,2,2,112.84,15,594,2,2,76214,860
1,1,1,38.27,12,,5,1,69245,265
3,1,1,77.3,6,477,4,1,91850,710
3,2,2,171.3,7,490,2,1,53707,920
1,1,1,44.74,14,521,15,6,53643,240
2,1,1,98.19,6,1210,3,1,40737,400
4,2,2,125.31,6,1103,4,1,25936,325
2,1,1,96.5,6,,3,2,34197,330
3,1,1,77.1,6,540,4,1,62905,485
2,2,1,87.42,22,879,9,4,74354,650
2,2,1,89.74,6,,3,3,47359,425
3,1,1,101.27,18,,6,1,49373,500
3,2,2,140.61,15,,2,5,32003,450
2,2,2,100.12,7,785,2,2,54934,550
1,1,1,54.76,18,739,2,5,84003,460
3,1,1,108.19,22,575,4,1,88733,960
1,1,1,43.6,6,441,4,2,148624,648
2,1,1,58.21,6,579,3,1,69919,407
3,2,1,133.54,26,500,3,4,63651,850
4,2,2,211.01,8,1370,3,1,28909,610
4,2,2,213.49,3,,9,4,18736,400
3,2,2,127.77,11,1092,4,2,51499,658
5,2,3,236.04,4,781,10,6,33893,800
2,1,1,85.67,24,1102,21,2,78207,670
3,2,2,134.13,24,665,4,1,54872,736
2,1,1,69.26,6,765,0,9,26422,183
2,1,1,94.52,30,1194,1,1,66653,630
2,1,1,100.45,23,,2,1,53758,540
3,1,1,74.12,18,322,18,3,65434,485
1,1,1,51.86,12,601,77,2,50135,260
3,2,2,143.54,18,577,1,3,46329,665
2,1,1,57.9,6,427,8,2,88946,515
3,1,1,82.8,6,1001,0,1,50725,420
2,1,1,63.09,4,,10,1,49929,315
3,2,2,157,24,600,3,1,65605,1030
2,1,1,58.43,6,842,3,1,54424,318
2,1,1,56.8,5,319,9,1,58099,330
2,1,1,55.08,6,335,14,1,61365,338
2,1,2,105.89,12,434,5,1,50524,535
2,1,1,103.05,9,1217,1,3,58224,600
2,1,1,120.16,24,729,0,1,52430,630
2,1,1,89.49,31,659,6,1,84926,760
5,2,2,316.68,14,364,4,1,47366,1500
1,1,1,52.72,20,594,10,0,64492,340
3,2,2,141.37,17,,2,4,33883,479
2,1,1,79,8,538,3,3,145570,1150
2,1,1,63.1,6,731,2,0,69731,440
2,2,1,108.88,20,259,3,1,123990,1350
3,1,1,85.46,6,896,0,1,64943,555
2,1,1,54.68,6,,0,1,25604,140
3,2,1,111.13,25,335,3,2,26905,299
2,1,1,65.45,18,746,5,2,68755,450
3,2,2,145.84,10,652,9,2,65140,950
2,1,1,78.66,25,855,0,4,44495,350
5,2,4,222.94,13,364,4,1,56069,1250
2,1,1,53.34,5,1042,5,1,59055,315
2,1,1,56.4,6,842,22,3,56738,320
2,2,2,102.03,6,,11,1,21562,220
2,1,1,64.6,14,516,7,2,54180,350
3,2,2,125.43,11,304,4,7,74544,935
2,1,1,95.02,20,911,5,1,54515,518
1,1,1,69.96,14,462,5,4,55460,388
2,1,1,104.6,17,458,0,2,105163,1100
3,1,1,77.02,14,697,8,2,86341,665
2,1,1,66.86,18,813,4,1,62818,420
2,1,1,56.44,6,565,6,4,61658,348
3,1,1,76,5,337,15,3,98684,750
2,1,1,50.99,6,867,6,1,67660,345
2,1,1,90.07,21,289,8,5,43300,390
2,1,1,62.2,6,1138,4,1,57878,360
4,1,2,124.93,21,193,3,1,80045,1000
1,1,1,66.25,15,854,1,2,76226,505
2,1,1,64.9,6,610,11,1,132512,860
1,1,1,57.94,21,630,1,3,83707,485
1,1,1,68.64,29,236,0,2,69930,480
3,1,1,90.3,12,345,5,1,116279,1050
1,1,1,61.48,20,164,4,0,51236,315
2,1,1,67.59,6,1406,8,3,90250,610
2,1,1,72.82,6,,2,1,40511,295
2,2,2,111.55,16,,2,1,35858,400
2,1,1,84.37,26,500,2,1,72182,609
1,1,1,75.65,20,438,3,2,55519,420
2,1,1,52.12,6,516,59,2,53722,280
2,1,1,60.59,6,516,17,2,57435,348
2,2,2,112.2,8,1370,6,4,46346,520
2,1,2,98.2,11,800,6,3,62118,610
2,1,1,117.03,22,516,0,2,68359,800
2,2,2,98.87,6,1370,7,4,41772,413
2,1,1,74.14,6,,33,6,39115,290
2,1,1,92.68,18,611,6,2,132715,1230
3,2,3,214.23,7,434,0,1,32675,700
1,1,1,59.57,18,976,0,1,86789,517
5,3,3,315.22,4,672,6,3,52662,1660
2,1,1,76,20,829,19,1,65658,499
2,1,1,84.91,9,490,3,0,67719,575
1,1,1,44.89,6,322,11,1,66830,300
2,2,2,151.8,22,1057,1,1,62582,950
2,2,1,90.15,15,835,0,0,50915,459
2,1,1,69.42,6,537,8,3,45808,318
3,2,2,126.76,6,672,6,1,43389,550
2,1,1,93.84,24,406,4,2,50618,475
2,1,1,53.3,6,591,18,1,140713,750
1,1,1,36.94,21,315,4,1,80942,299
2,1,1,87.45,6,742,9,2,51458,450
2,2,2,103.82,9,892,16,6,59237,615
2,1,1,115.51,24,457,9,1,58869,680
2,2,1,102.84,6,,5,3,31116,320
3,2,2,122.29,16,438,1,1,57241,700
2,1,1,78.54,19,497,2,4,95365,749
1,1,1,49.01,25,676,21,3,68353,335
3,1,1,85.87,6,868,3,2,73134,628
2,1,1,53.37,6,632,51,1,56211,300
3,2,2,142.74,16,630,1,3,37831,540
3,2,2,148.79,6,,1,1,27556,410
3,1,1,74.19,6,612,10,0,111875,830
3,1,1,71,16,545,25,4,91549,650
2,1,1,88.93,14,861,14,0,51726,460
2,2,1,90,27,208,4,1,58333,525
4,1,2,176.56,35,327,17,7,30131,532
2,1,1,63.1,6,772,5,3,108399,684
3,2,2,113.76,15,564,4,1,46150,525
3,2,2,141.14,29,482,2,2,77937,1100
2,1,1,89.45,20,376,4,1,44494,398
2,1,1,72.23,25,691,6,1,48179,348
2,1,1,61.38,6,431,1,1,122190,750
2,2,1,96.26,16,464,2,1,82069,790
3,2,2,159.6,6,1218,7,2,28195,450
2,2,1,111.67,15,618,5,2,69849,780
2,1,1,96.31,18,707,1,1,52954,510
2,1,1,67.11,18,606,10,1,77485,520
2,1,1,51.65,5,811,9,2,105518,545
3,1,1,80.87,6,467,11,1,75430,610
2,1,1,90.65,18,1044,7,2,52951,480
2,1,1,82.84,20,436,2,1,71222,590
3,2,1,111.41,13,,8,2,39404,439
2,1,1,65.32,4,479,2,4,112523,735
2,1,1,56.06,5,600,3,1,121299,680
2,2,1,105.47,24,627,1,1,62577,660
1,1,1,36.12,5,799,13,6,27685,100
3,2,2,141.37,17,,0,1,36076,510
3,1,1,79.89,17,702,11,1,56327,450
1,1,1,40.4,16,123,27,1,89109,360
3,1,1,81,14,1117,3,1,61111,495
2,1,1,87.62,15,,5,3,33097,290
2,2,1,116.47,14,585,5,2,65253,760
2,1,1,91.66,6,1461,13,3,25093,230
1,1,1,53.82,17,918,8,3,55741,300
3,2,2,134.98,5,557,3,1,73344,990
2,1,1,55.6,6,1020,10,5,56835,316
3,2,2,105.73,5,659,20,2,20808,220
3,2,2,135.37,22,504,3,1,49863,675
2,1,1,66.59,6,731,1,0,64274,428
2,1,1,88.36,15,,5,1,26596,235
2,1,1,107.14,17,673,5,2,40134,430
